tweet_id	tweet_text
2091	"NEXZ(넥스지) ""O-RLY?"" TIMETABLE  2025.04.28 MON 6PM (KST) Release  #NEXZ  #O_RLY #NEXZ_O_RLY"
2092	Wake Up America, This Is The Cost Of Voting Democrat  “Gavin Newsom and California Democrats are spending $5 billion this year to give free health care to all illegal immigrants”  “To balance the budget, they're proposing to cut $500 million to school facilities”  “The State is
2093	Travelers Companies, Inc. ($TRV) revealed noteworthy earnings. Q4 2024 net income soared to $2.082B from last year's $1.626B. They also face a $1.7B pre-tax estimate for January 2025 California wildfire losses. Additionally, they announced leadership changes and webinar series to tackle business and cyber challenges.
2094	Here’s my grab a coffee and take the weight off clip of the day. It’s an essential listen.  Barbera F Walter is an American political scientist who is the Rohr Professor of International Affairs at the School of Global Policy and Strategy at the University of California, San
2095	2 California wildfire victims explain why they wouldn't rebuild again
2096	Here we go, Day of Borth once again~
2097	2025 season loading....   Come check out your 2025 Pirates on  Wednesday 2/19 vs Vacaville High School 3:30 pm for Game #1 of 24  Lets go!!!
2098	Uh oh. California wildfires started about a month later. 
2099	I stood up against Sharia in California, and I’ll do the same here in Texas. It doesn’t belong in my state, and it just doesn’t fit with who we are. I’m not slowing down. I watched how women were treated under it in California, and there’s no way I’m letting that happen in my
2100	Everything James O’Keefe EXPOSED today about the Los Angeles fires scandal:  - LA Mayor Official admits Office knew wildfires were coming - Los Angeles Department of Water and Power Project Manager confirms Pacific Palisades Reservoir was empty for a year - Mayor Karen Bass was
2101	JUST IN: Gavin Newsom will be spending a whopping $9.5 BILLION this year to give free healthcare to illegal aliens.  I'm infuriated, and I don't even live in California.  The federal government should freeze all funding for California until they comply with federal immigration
2102	STATE OF EMERGENCY DECLARED IN L.A. AS PALISADES FIRE RAGES Acting Mayor Marqueece Harris-Dawson has declared a state of emergency as the Palisades Fire surpasses 1,200 acres. Over 250 firefighters, helicopters, and paramedic units are battling the blaze. 
2103	Evacuations failed and 85 people died during California's deadliest wildfire. What are lessons for L.A.?
2104	hitler was good, one of the best humans in history, in fact  im genuinely fucking PERPLEXED this has to be said in 2025
2105	#sport  Australia will host NFL regular-season game in 2026 with Rams as designated team  https://ift.tt/26QygEf      The NFL announced on Wednesday it is expanding its international footprint to Australia with the Los Angeles Rams set as t… https://ift.tt/C3lHEIT
2106	Juan Mata: The Magician Who Played with Class #ontariosoccer #opdl #canadasoccer
2107	What type of Mayor parties abroad while her city burns. #KarenBass should no longer have a job. Photos Surface of LA Mayor Karen Bass Living Her Best Life As Palisades Wildfire Exploded
2108	Football: Several CU Buffs assistant coaches in new roles
2109	"@MayorOfLA  @KarenBassLA  is EXTORTING Palisades Fire victims to rebuild WITHOUT natural gas by ""streamlining permitting for owners who rebuild all-electric.""  Lost your home due to her negligence & want to keep gas stove/oven/heat? Too bad  -- wait years for permit!  Bass"
2110	California: The Palisades Fire is now 15,832 acres. The fire has grown into Malibu and the Franklin Fire’s burn scar from last month. It’s flanking the Franklin burn scar, and into the Santa Monica Mountains. #wildfire 
2111	La Salle should just go small cause whatever they’re doing isn’t working
2112	JUST ANNOUNCED: CNN to host a Town Hall with Sen. Bernie Sanders, moderated by  @andersoncooper  live from Washington, DC on Wednesday, April 9 at 9pET. Tune in on  @CNN , CNN apps and http://CNN.com. https://cnnpressroom.blogs.cnn.com/2025/04/06/cnn-to-host-live-town-hall-with-senator-bernie-sanders/…
2113	I’m onto my body goals February 1st. I needed all of January to ease my way into 2025.
2114	Judicial Watch filed a federal lawsuit against California on behalf of U.S. Rep. Darrell Issa to prevent state election officials from extending Election Day for seven days beyond the date established by federal law.    READ:
2115	"Over the last few years, California officials ""have repeatedly declined to fund wildfire prevention efforts in communities devastated by the Palisades fire,"" 
@latimes
 analysis finds: https://latimes.com/california/story/2025-01-14/cal-fire-grant-funds-los-angeles-palisades-fire-prevention via 
@ConnorASheets"
2116	take their asses to hotel california
2117	 | TRAGEDIA EN EL BOLSÓN    El sector conocido como El Paraíso, famoso por sus aguas cristalinas en el Río Azul, fue consumido por las llamas anoche. Incendios forestales descontrolados avanzan en la región, con evacuaciones masivas y cientos de hectáreas arrasadas.
2118	So, let's get this straight. To save the planet, we must: 1. Clear the forests to install windmills. 2. Clear more forests to build the windmills. 3. Repeat after 15 years or so or earlier if they burn down in a wildfire. Fucking hell, these idiots are getting worse.
2119	California: The Eaton Fire (photo 1) above Pasadena has been updated to 10,600 acres. Fire activity continues in the hills into this afternoon. 
2120	My events for the 1st half of 2025!
2121	2025 OSSAA Class 6A-3A State Tournament – Friday NOON Class 4A Boys Quarterfinals  Physical Therapy Central Daily Double-Double earner: WEATHERFORD #okpreps CJ Nickson  #thelastdanceatthebighouse #ptcentral #dailydoubledouble
2122	"""I bless you, everyone, with every righteous desire of your heart,"" President  @HollandJeffreyR  said in Southern California to hundreds of Latter-day Saints affected by January's wildfires."
2123	CALEB FOSTER!!!!
2124	Incident Updates (1/14/2025 PM) #PalisadesFire * Pacific Palisades (LA County) * 23,713 acres, 18% contained https://fire.ca.gov/incidents/2025/1/7/palisades-fire…  #EatonFire * North Pasadena and Altadena  (LA County) * 14,117 acres, 35% contained https://fire.ca.gov/incidents/2025/1/7/eaton-fire…
2125	California Economy Braces for Turmoil as Experts Are Divided On Costco’s Business Policies.  mafia and DEI champion. ⁦ @GavinNewsom ⁩
2126	Disasters leave more than physical wounds. That's why #mentalhealth support can be just as lifesaving as medical care. Our #LAWildfires volunteer shares why caring for emotional well-being is just as important as treating injuries. Watch now ⤵️
2127	It’s 2025 and people still gon believe kai and Jennie was an actual couple…
2128	온유 ONEW 1ST ENGLISH SINGLE ’MAD‘  2025.04.21 6PM (KST)  온유 ONEW 2ND ALBUM 2025.07  #온유 #ONEW #MAD #ONEW_MAD #온유_MAD  #매드 #온유_매드 #MAD온유
2129	September 2024 until February 2025. At least one hate anon each time I checked my inbox. No more of that. Peace of mind (most likely for the best in the long run too) 
2130	In January, we saw historic damage in Altadena, Pacific Palisades, and throughout Los Angeles due to wildfires. These blazes — made worse by the climate crisis — devastated communities.  At the same time, we also witnessed the best of who we are as Americans, including neighbors
2131	Palisades fire, 0 contained , $50 billion and counting. Gavin Newsom and Karen Bass belong in prison.
2132	New medical guidelines in California says history of seizures should not automatically disqualify someone from driving https://abc7.la/4iwt4eu
2133	As of now, the Palisades Fire at is at 95% containment. The Eaton fire is at 99% containment.  x.com/arikbeyhive/st…
2134	BREAKING: California to ask countries to exempt it from any retaliatory tariffs on the US, per FOX
2135	Palisades Fire in California: - 15,000 structures threatened due to Palisades Fire in Los Angeles County - 30,000 evacuated - Nearly 3,000 acres burned - 0% contained - State of emergency declared
2136	CALIFORNIA'S INSURANCE CRISIS: $1B EMERGENCY BAILOUT AFTER LA FIRES  State's last-resort insurer runs dry as wildfire claims soar, forcing private insurers to foot a record $1B bill - the largest emergency assessment since 1968.  The domino effect:   - Private insurers must
2137	Praying for safety for all Californians being affected by the Palisades fires tonight.   Almost 3,000 acres have been burned, 30,000 have been forced to evacuate, countless homes have been lost with strong winds expected throughout the night.
2138	Thanks to the LA Times for the excellent reporting
2139	We're undergoing the fastest large-scale debris removal in state history, helping Angelenos build back faster and stronger.  I am grateful to the state and federal workers who are clearing debris at record-pace so survivors can begin the rebuilding process quickly and safely.
2140	#SpencerPratt went back to the burned wreckage of his home to grab an essential item ... not one he thought was important, but one Spectrum Internet just needed to get back!
2141	Takeaways from Senate confirmation hearings: Democrats grill Trump Cabinet nominee https://usatoday.com/story/news/politics/2025/01/15/confirmation-hearings-pam-bondi-marco-rubio-takeaways/77677302007/… by  @zacjanderson   @usatoday
2142	Thompson, Tuch help Sabres outlast Ovechkin, Capitals with 8-5 win
2143	6:58 PM, Feb 15 2025,  Crash on EB Ulmerton Rd  Starkey Rd All lanes are blocked
2144	#BREAKING! MUDSLIDE in Pacific Palisades! ALL the Fire burnt areas become liquified1!  We KNEW this was coming! Are you FINALLY listening!?
2145	7 am - several structure have sustained significant siding damage from the wildfire, but so far, no homes are a total loss. Firefighters have done a tremendous job protecting homes.
2146	Egg-cellent news! The first two California condor chicks of the season hatched at our wildlife conservation center last week 
2147	Southern California is going to experience another damaging wind event with extreme fire danger.   High-resolution models are forecasting wind gusts to reach up to 90 mph in the mountains, with humidity dropping as low as 5%. The combination of strong winds and low humidity means
2148	. @TomFitton : STOLEN?  @JudicialWatch  lawsuit alleges: Republicans lost at least TWO congressional seats in California due to UNLAWFUL counting of votes received AFTER Election Day!
2149	This Bluemenfeld guy on LA city council talking about waste and abuse with this bill is a real shitbag.  The biggest perps of waste and abuse are the capitalist class that stole PPP funds meant for the people so they could buy a Lambo  Fuck you  @BobBlumenfield
2150	Ekklesia: Numbers 13 & Philippians 2  (Communion) | Dr. Zari Banks | Feb. 15, 2025
2151	Steve Kerr, from Pacific Palisades, is wearing the hat of his Palisades Dolphins. Kerr’s mother lost her home in the Palisades, and he’s been a big advocate of the community. They’re working on getting the Palisades hoops team to Lakers vs. Warriors on Feb. 6.
2152	And here it is,   Bank Records, voter registration records and a WHISTLEBLOWER CONFIRMS BEYOND THE SHADOW OF A DOUBT,   Adam Schiff is guilty of perjury, voter fraud and mortgage fraud violating both state and federal law.   “In 2001 he sells his condo in Burbank, California and
2153	In CA for the California March for Life and I started my day with a prayer at Planned Parenthood.
2154	"San Francisco is going to be writing speeding tickets based on ""equity.""  California is hopeless."
2155	TEN Japan 1st Mini Album『Humanity』 ➫ 2025.05.28 Release  Teaser Image - Street Ver.   ➫ 2025.04.23 6PM (KST/JST)  ➫ 2025.05.28 6PM (KST/JST)  Pre-order http://TEN-jp.lnk.to/Humanity
2156	Here are the latest wildfire updates from LA County’s Coordinated Joint Information Center as of 11 a.m. on Jan. 21, 2025. https://recovery.lacounty.gov/2025/01/21/media-update-eaton-and-palisades-fires-1-21-25/
2157	The Trump Administration Canceled Dozens of Student Visas  Without warning or explanation, the Trump administration has revoked international student visas at top California schools—including UCLA, UC Berkeley, UC San Diego, UC Davis, and Stanford. University officials say they
2158	Remember when people used to ask questions.   They flipped or are already intelligence. See who disappears from the media scene.   But in 2025 there's less speculation, authoritarian media control than ever.
2159	8:37 am - this is the most  insane video I’ve seen of the wildfire yet. It was raging near Wyandot Ct. in The Reserve at Walkers Woods early this morning. Heroic firefighters were able to suppress the fire and save all of these homes. Video via Greg Staff.
2160	Statement by Yosemite NPS workers: “These losses, while deeply personal and impactful, may also be invisible to visitors and the public — we are shining a spotlight on them by putting a distress flag on El Capitan in view of Firefall. Think of it as your public lands on strike.”
2161	U.S. Immigration and Customs Enforcement has awarded a private prison company a 15-year contract worth $1 billion to detain up to 1,000 immigrants in New Jersey,  @ArianaLFigueroa  reports.
2162	"This is Jan 7, 2025 mission of Canadair CL-415 Super Scooper 243 C-GQBE from Gouvernement du Quebec to fight Palisades Wildfire.
On 9 Jan it was hit by drone and immobilized   🇺🇸 🚞 🔥"
2163	I’m running to be the next Governor of California.   As AG I took on Trump – and won. As HHS Secretary, I took on Big Pharma – and won. It’s time to do it again for California. Let’s rebuild the California Dream for everyone.  Join our team: http://xavierbecerra2026.com
2164	$VSEE VSee Issues Shareholder Letter Highlighting 2024 Achievements and Strong Growth Outlook for 2025 $EONR $TEM $QUBT $PDYN $BLBX $RVSN $IVDA $HKPD $LSE $BDTX $ADTX
2165	Trump is the Chief Executive of our nation. He should be able to fire ANY person that works in the Executive Branch of government. PERIOD. FULL STOP.   Trump should not be able to fire all agency heads
2166	". @MayorOfLA  @KarenBassLA , who was overseas when the fire broke out, and whose government mismanaged every part of the response, now wants to hire a ""consultant"" to rebuild Palisades, with zero consultation from residents. Political cover, and potential corruption. #PalisadesFire"
2167	I saw the deleted tweet  @CTPhDinSports
2168	Pray for LA 😢 #losangeleswildfire #losangleswildfires #losangeleswildfire2025 #prayfortheworld #prayforsnow #prayforcalifornia #prayforlosangeles #prayforla #losangelescity #losangelescalifornia #losangeles # #losangeles_la #losangelesangels #losangelesho
2169	Update on Phase 2 Debris Removal:   The US Army Corps is finalizing contractors to begin Phase 2 debris removal for the Palisades Fire next week.   Thank you to the 7k+ residents who have submitted their Right of Entry forms to our  @LACoPublicWorks  team.   More here 
2170	2 suspicious fires off the 15 freeway ignited around 1 AM & the Lilac Fire has spread to 80 acres. Forward progress on the Pala Fire has been stopped.  Red Flag warning in effect for San Diego County today, January 21.
2171	Junior Cooper Shull earned  @LJMulesHoops  lone All-Conference Honors with 13.3 PPG, 5.2 RPG, and 2.8 APG averages for the 2024-2025 season. Cooper will be a big part of a new look Mules team next season.   #MuleMentality #AllOfUs 
2172	A heartbreaking reminder that wildfires impact more than just human lives. https://weather.com/news/news/2025-01-27-california-pacific-palisades-wildfire-coyote-burned?cm_ven=dnt_social_twitter
2173	Sorry,  read up on the 2025 fires. You can prepare for fires the same as you can prepare for hurricanes. But a cat 4-5 will destroy everything. Santa Ana winds are normally 60+ MPH, not 100 MPH.  And normally January is rainy season. Climate change is a b*tch for everyone.
2174	Pacific Palisades Residents Begin Returning Home Amid Wildfire Aftermath
2175	"Who the Scrooge McDuck said ""beer was good for your bones""?   Anyway, going for another round Saturday."
2176	There were 2 water issues in the L.A. fires. One was that the 117-million gallon reservoir atop Palisades was empty, down for maintenance despite massive rainfall in 2023 and 2024 and despite imminent fire season. There's no excuse. We had water; we didn't have it *there*. (7/9)
2177	Not exactly “following the science.” But it’ll drive up costs $$ for everyone.   California Bill Would Allow Lawsuits Against Oil Companies for ‘Climate Disasters’  #EndTheWarOnFossilFuel
2178	We are humbled to support our neighbors in LA and throughout the region during this critical time. Together, we stand united in service to those in need. 
2179	U.S. Army Sergeant Mickey Eugene Griffith was killed in action on April 2, 1970 in Tay Ninh Province, South Vietnam. Mickey was 21 years old and from San Gabriel, California. C Company, 2nd Battalion, 27th Infantry, 25th Infantry Division. Silver Star. Remember Mickey. Warrior.
2180	Gavin Newsom would appreciate if you directed your attention away from the sea lion slowly dying in this burnt out Malibu home months after he signed a baker’s dozen Executive Orders to expedite clean up and recovery from the Los Angeles wildfires.
2181	Adam Carolla Shares Video of Pacific Coast Highway Fire Destruction, Says There Has Been ZERO Clean-up a Month Later  READ: https://thegatewaypundit.com/2025/02/adam-carolla-shares-video-pacific-coast-highway-fire/…
2182	Trump Mints New Policy ... Menthol Ban Goes Up in Smoke, Cool Smokes Back on the Scene
2183	The two big LA fires, Palisades and Eaton, have reached 100% containment.
2184	It’s 2025 I’m literally not fighting no bitch, bitches be so unpolished just been fighting they whole life 
2185	Gavin Newsom: oil companies are unfairly gouging Californians. I’m creating a special session to hold them accountable.  Reality: Two years later, the state has been unable to prove companies engage in price gouging when the cost of gasoline spikes in California.
2186	– Area sports news & scores – ESPN college  analyst . @klehmansports joins with his latest insights on UNI, Drake, Iowa State & Iowa – Audio from Ben Jacobson, Ben McCollum and Sydney Affolter
2187	"I can’t stop thinking about any disabled people who couldn’t evacuate, and pets who owners couldn’t get to. 

They said on the news it took 15 minutes to grow to 200 acres once it started. 

#PalisadesFire"
2188	Najee Harris takes subtle jab at Steelers during Chargers press conference #Steelers #NFL
2189	Congress will investigate one of the LARGEST COVER-UPS in American HISTORY!  Americans deserve TRANSPARENCY!
2190	Tennis legend Pam Shriver recovers trophies stolen amid Palisades Fire evacuation
2191	"""The burden of confronting global warming can’t and shouldn’t fall on fire victims alone. But building new homes without gas hookups should be a relatively easy lift. Especially for California. Especially for Los Angeles,"" writes  @Sammy_Roth ."
2192	It’s 2025 & an opinion really piss y’all off huh  yikes.
2193	It doesn’t matter your title, if God decides to show you Favour, He will show you Favour.  - Pastor Adeboye  April 2025 Thanksgiving Service  #UnlimitedGod
2194	Making his 1st #NBAAllStar appearance... Evan Mobley of the  @cavs .  Drafted as the 3rd pick in 2021 out of Southern California,  @evanmobley  is averaging 18.2 PPG, 9.1 RPG and 2.8 APG for the Cavaliers this season.
2195	Maki Itoh Added To DLC Match at Hammerstein, GCW Ultraviolent & Extreme Championships To Be Unified
2196	At Black Colleges, a Stubborn Gender Enrollment Gap Keeps Growing
2197	Power air blowers may be used in Los Angeles County that are outside of the 2025 Palisades and Eaton wildfire perimeters. To report, call Environmental Health at (888) 700-9995 (Monday through Friday, 8 AM to 5 PM) or email to ehmail@ph.lacounty.gov. Visit https://bit.ly/4azaqiT
2198	BIG NEWS  The most destructive fire in Los Angeles history has been extinguished.  Thousands of homes were destroyed, and many lives were lost.  After burning for over three weeks, two massive forest fires in Los Angeles were fully contained, claiming around 30 lives and
2199	Today Steve Soboroff and I met with residents in the Palisades as we move FORWARD and rebuild.  All residents are now able to access their properties – safety is key, and we will maximize resources and minimize the time it takes to bring Angelenos HOME.
2200	In response to Trump’s tariffs, California Governor Gavin Newsom says he wants to work with other countries to help undermine the tariffs.
2201	Judicial Watch filed a federal lawsuit against California on behalf of U.S. Rep. Darrell Issa to prevent state election officials from extending Election Day for seven days beyond the date established by federal law.   READ:
2202	Other Wildfire Costs A Jan. 7 report by California’s Legislative Analyst’s Office said that wildfire-related costs and the state’s climate policies have driven up the state’s electricity rates because the costs were passed on to ratepayers.
2203	Treason x.com/GuntherEaglema…
2204	#HappyBirthday to #GeneHackman, who played #LexLuthor in the Christopher Reeve #Superman films, born in San Bernardino, California #OnThisDay January 30, 1930.
2205	"Boiling won't help. Explaining the Palisades and #Altadena 'Do Not Use' water alerts https://latimes.com/lifestyle/story/2025-01-22/palisades-altadena-eaton-fire-is-drinking-water-safe-for-people-pets-plants - 
@latimes
 "
2206	". @MattWalshBlog  testifies in California for bill keeping men out of women's sports:  ""A man who claims he is a woman is not a woman....Transgenderism is a lie...In a free country, nobody should ever be forced to participate in a lie."""
2207	2025 projections Freddie Freeman: .289/.374/.477 | 23 HR | 95 RBI 98 runs 138 wRC+ 5 WAR 10 steals | 155 games  Bold prediction: Has a 3 home run game
2208	The wind-driven #PalisadesFire destroyed homes and businesses in the Pacific Palisades neighborhood of Los Angeles. It has grown to more than 11,800 acres and is at zero percent containment.
2209	3 people in 2 states charged in attempts to defraud FEMA over California wildfire benefit claims
2210	Los Angeles law: Pacific Palisades rebuilding must include low-income housing | California
2211	Climate change activists now silenced by toxic pollution from LA fires 10 times worse than everyday pollution, Stanford University now warns. Toxic fire debris with chemicals, arsenic, heavy metals and asbestos “harmful to human and sea life” streaming into Pacific ocean off LA
2212	MESSAGE. SENT.   Things are about to change in #WWENXT!   #VengeanceDay
2213	THIS IS MY FAVORITE DUKE TEAM OF ALL TIME
2214	Scoop: President Trump has tapped California Assemblymember Bill Essayli to be the next U.S. attorney in L.A. Essayli plans to resign from the Legislature tonight and start in the role tomorrow. https://politico.com/news/2025/04/01/donald-trump-lightning-rod-california-legislator-us-attorney-los-angeles-00265322…
2215	What do France need to win the 2025 Guinness Men's Six Nations?  #GuinnessM6N #SixNations #SixNationsRugby #SixNations2025 #FRAvSCO #FRAECO #NeFaisonsXV #XVdeFrance
2216	Many Congratulations to our 2025-2027 Early Career Assistants!
2217	 Breaking: #HughesFire Castaic lake Santa Clarita California Los Angeles LA California SOCAL has grown 50x its size in 2 hours. This is a very very dire situation!   Now over 5,000 acres! The California Department of Forestry and Fire Protection says the fire is moving with a
2218	Blow up Trump under a fat Chemtrail is exactly where we are in 2025  These Leftist ideologues have absolutely no idea who the true enemy of Humanity is.
2219	Here’s the thing about nominee hearings. They are just theater.
2220	Strike impacts maintenance work at Fort Leonard Wood: https://ky3.com/2025/02/05/strike-impacts-maintenance-work-fort-leonard-wood/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=kspr…
2221	"2.52"" / hr rain rates washing through the Los Angeles Basin right now.   If one of these thunderstorms comes into contact with the Eaton Fire burn scar, I fear a mass casualty event may occur.   If you are right below the mountains in Altadena/Sierra Madre/Pasadena, get out NOW!"
2222	LWX continues Blizzard Warning valid at Feb 16, 1:00 PM EST for Garrett [MD] till Feb 17, 3:00 PM EST https://mesonet.agron.iastate.edu/vtec/f/2025-O-CON-KLWX-BZ-W-0001_2025-02-16T18:00Z…
2223	Congratulations to Performance Studies Faculty, Mysia Anderson, who has received a University of California’s Humanities Research Institute grant to develop her book “Black Miami in the Eye of the Storm: Performing Black Sustainability.”   Read more at http://theatre.ucsd.edu
2224	The Palisades Fire is now at least 300 acres and growing as a powerful windstorm hits Southern California.  Follow live updates.
2225	GGP IS BACK FOR 2025  The first episode of the year is going to be a big one! We need all of your questions!  Leave them down below!
2226	#Kwibuka31   The EAC, in solidarity with the Government and people of the Republic of Rwanda, will commemorate the 31st Anniversary of the 1994 Genocide against the Tutsi on 7th April 2025.  This annual commemoration serves as a solemn reminder of the atrocities committed in
2227	Growth in global electricity demand is set to accelerate in the coming years as power-hungry sectors expand - News via ⁦ @IEA ⁩             ⁦ @IRENA ⁩ ⁦ @usmayors ⁩ ⁦ @OVOEnergy ⁩ ⁦ @smartenergy4u ⁩ #energy #renewables #electricity
2228	Early Final Four picks here. Why we're going with Duke and Auburn to reach national title game.
2229	LA’S WILDFIRE AFTERMATH: REBUILD SMART OR BURN AGAIN?  As Los Angeles rises from the ashes of the Eaton and Palisades fires, experts warn that rebuilding the same way is a recipe for disaster.  Radical rebuilding proposals include high-density housing in safer downtown areas,
2230	Tuscany, Italy
2231	Poland signals it may allow Netanyahu on its territory despite the ICC warrant against him for atrocities in Gaza. Justice isn't an à la carte menu: time to reverse course & commit to arresting all fugitives sought by the court.
2232	"More than 50 law firms are leading the wildfire litigation in Los Angeles against Southern California Edison. ""These cases are incredibly expensive,"" said Jerry Singleton, one of three liaison counsel in the consolidated cases."
2233	Euronet (NASDAQ: $EEFT) has announced plans to release its Q4 and full year 2024 earnings on February 13, 2025, prior to the market opening. A conference call is scheduled for 9:00 AM ET on the same day.  $NDXP
2234	After the devastating Los Angeles wildfires, experts are questioning whether art in high-risk areas will become uninsurable. What does this mean for collectors and institutions? 🔥🎨 #ArtInsurance #LAWildfires
2235	"INCENDIOS SIN CONTROL EN EL BOLSÓN I El fuego avanza fuertemente y las autoridades ordenaron evacuar preventivamente el área de Loma del Medio. ""El fuego viene para el área de la población"", le dijo un brigadista a TN."
2236	'Made in China 2025' has been a partial success  Why does China dominate?They had 10 year plan in 2015, invested hugely,now benefitting with huge deep tech start ups. India did not invest,ease of business http://bad.pl help ⁦ @PiyushGoyal ⁩
2237	One of the few recordings of The Mamas & the Papas performing California Dreamin' without lip-sync (1967)
2238	We have hundreds of personnel on the ground across the state ready to help communities prepare for this week’s storm.  In Altadena and the Palisades, we’re continuing our months-long efforts to protect against potential debris flows.
2239	Tremendous surprise to discover Los Angeles wildfire victims are getting the runaround from various permitting offices after Gavin Newsom and Karen Bass cut red tape and streamlined recovery and rebuilding.
2240	We’ve decided the measure of success for our statewide leaders is how many bills they can pass instead of how much safer, cleaner, & economically competitive they can make California. The result? A state that no one can afford.
2241	Morning Update from last night. PCH is completely destroyed by the #PalisadesFire. Multiple new fires started all over #LosAngeles including the #SlymarFire, #HurstFire, #WoodleyFire, and #EatonFire which is burning many homes in #Pasadena #Altadena.
2242	MAX PLAY TODAY  DM TO JOIN US NOW  3-0 MAX THIS SEASON
2243	Rapidly expanding Hughes Fire approaching 10,000 acres burned has forced I-5 closures between Santa Clarita and Lebec, CA, with evacuation orders almost to Fillmore out of concern for rapid expansion southwest with the funneling of the wind between mountain ranges
2244	Throwback Thursday: People of the UWS in the 1970s and 80s
2245	"Interesting story from our neighbors to the north if you want to translate this from French.  They have ""intensive negotiations"" about Xfinity/Truck coming to Montreal in 2026 followed by the Cup Series in 2027. (h/t  @TravisDeer1Buck )"
2246	"The Palisades Fire alone has destroyed over 23,000 homes. 

Over 153,000 residents are still under evacuation orders, and another 166,000 were warned that they may need to evacuate. 

God Bless these women."
2247	My 2025 so far... But hey, at least I finally managed to watch House of the Dragon season 2 and I actually enjoyed it. :)  How's yours going?
2248	"""Since 2021, state authorities have repeatedly declined to fund wildfire prevention efforts in communities devastated by the Palisades fire, according to Cal Fire records, which show the agency instead poured money into projects in far-flung rural areas."""
2249	[Patriot Warrior] The Tenure of Justin Trudeau ********* Edmonton, Saturday, February 22nd NHL legend Theo Fleury talks to April as a successful athlete to her current mission to keep men out of women's sports. For tickets: https://shorturl.at/Pz3ml
2250	The White House clarifies the president's plan to rebuild Gaza. Meanwhile, President  @realDonaldTrump  is meeting with the governors of Texas and California to discuss border security and wildfire aid.
2251	Otoki’s ‘Jinjja Love, Jin Ramen’ truck featuring Jin is spotted outside the venue of Hobi’s #HOPE_ON_THE_STAGE_TOUR   BMO Stadium, Los Angeles    JIN OTOKI GLOBAL MODEL  #JinxOTOKI #JinxJinRamen  @otoki_daily
2252	I got fire in my blood when I move   Get ready to feel the heat live at the BINIverse World Tour in California! Join us this June 14 at Peacock Theater!  What are you waiting for? Don't miss your chance so buy your tickets now!  https://bit.ly/BINIverseWorldTour2025USCALA…  #BINI
2253	Air Attack has eyes on a potential new start just west of the #Border4 Fire. Looking a lot like arson.
2254	Ovechkin dedicates his record-breaking goal to the brave men and women bombing Ukrainian hospitals   https://thebeaverton.com/2025/04/ovechkin-dedicates-his-record-breaking-goal-to-the-brave-men-and-women-bombing-ukrainian-hospitals/… #NHL
2255	@UCDavis  scientists just published a paper on wildfire survivors' needs after the #climate-fueled 2017 NorCal #wildfires.  What they learned could help communities recover from future fires. Read it in  @IOPenvironment  here: https://iopscience.iop.org/article/10.1088/2752-5309/ad951c/meta…
2256	Trump Effect: LA Bends The Knee, Will Reopen Pacific Palisades To Residents Starting Monday
2257	DuPage County Sheriff James Mendrick seeking GOP bid for Illinois governor in 2026
2258	UPDATE: A wildfire that initially broke out at Solio Ranch on Thursday and was briefly contained has reignited with greater intensity and is now spreading rapidly across the  conservancy.
2259	Antifa TERRORISTS just attacked a TPUSA tabling event at the University of California, Davis.   Staffers were assaulted, but thankfully no one was seriously injured   Violence is all the Left knows. Insane.
2260	Ok, I wasn't going to comment on Elon Musk and Ashley St. Clair, but I figured I should.  Here are my thoughts on it:  Dexter Taylor is currently serving a ten-year sentence for building his own firearms in New York.  The judge who presided over his case prohibited him and his
2261	“Put in an hour of concentrated practice today, and tomorrow, and the next day, and the day after that.” — Robert Greene
2262	I apologized and still she think I'm evil , still goes out of her way to hurt me , STILL brings up what sinister did to me with little care of regard . All you'd have to do is give her permission and she wouldn't even think twice about killing me . So no , I don't care +
2263	I’ll be visiting the California-Mexico border in the coming weeks where disgusting Mexican sewage is harming our precious environment in the United States. Permanent solutions must be urgently implemented by Mexico to end decades of their filthy sewage flowing into the U.S.
2264	These are the relentless conditions your #firefighters faced in the #PalisadesFire when the #SantaAnaWinds unleashed their full force—80-100 mph gusts.   #LAFD #LACoFD #CALfire #LAPD #LASD
2265	NEW: The #PalisadesFire is now 31% contained and covers 23,713 acres.  With cooler temperatures, light winds, and good humidity levels overnight and this morning, crews are continuing work to establish and improve containment lines.
2266	Saturday thoughts: what if the young OL that competed for the 2024 LT spot are competing for 2025's RG spot?
2267	The 23,713-acre #PalisadesFire is now 19% contained.  Firefighters continue to aggressively engage in fire suppression efforts in the area, with a Red Flag Warning in effect through 6PM.
2268	This is exactly what Trump and Musk are fighting against, yet 74 million of you are so consumed by hate that you would rather stand in their way. Absolutely pitiful.  Nancy Pelosi’s husband cashed in big on the taxpayer-funded California High-Speed Rail project, and he was not
2269	LA Mayor Karen Bass continues deflecting, now telling the  @latimes  that LAFD’s chief failed to warn her about the fire risk before she left for Ghana.  But the NWS put out warnings about “extreme fire conditions” on 1/2, upgrading it the next day on 1/3 to “major risk - take
2270	The Rams have a talented and experienced core that has eyes upon another title this season.   However, coach Pierce has done well to bring Blaze Johnson along as the heir to the backcourt at Grayson High School.  STORY:  https://ontheradarhoops.com/otr-hoops-five-freshman-to-watch-in-the-spring-of-2025-february-13-2025/…
